stn_code,mrt_station_english,mrt_station_chinese,mrt_line_english,mrt_line_chinese,onemap_query,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE
CC3,Esplanade,滨海中心,Circle Line,环线,Esplanade MRT,ESPLANADE MRT STATION (CC3),90,BRAS BASAH ROAD,ESPLANADE MRT STATION (CC3),90 BRAS BASAH ROAD ESPLANADE MRT STATION (CC3) SINGAPORE 189562,189562,30421.9934839159,30671.6277715843,1.2936577245386,103.855081226245,103.855081226245
CC4,Promenade,宝门廊,Circle Line,环线,Promenade MRT,PROMENADE MRT STATION (CC4),2,TEMASEK AVENUE,PROMENADE MRT STATION (CC4),2 TEMASEK AVENUE PROMENADE MRT STATION (CC4) SINGAPORE 039193,039193,31008.3618750935,30709.2578067128,1.29399798636232,103.860350000188,103.860350000188
CC5,Nicoll Highway,尼诰大道,Circle Line,环线,Nicoll Highway MRT,NICOLL HIGHWAY MRT STATION (CC5),20,REPUBLIC AVENUE,NICOLL HIGHWAY MRT STATION (CC5),20 REPUBLIC AVENUE NICOLL HIGHWAY MRT STATION (CC5) SINGAPORE 038970,038970,31374.1649264134,31347.1528697051,1.29976684675139,103.86363696572,103.86363696572
CC6,Stadium,体育场,Circle Line,环线,Stadium MRT,STADIUM MRT STATION (CC6),3,STADIUM WALK,STADIUM MRT STATION (CC6),3 STADIUM WALK STADIUM MRT STATION (CC6) SINGAPORE 397692,397692,32676.3477050858,31683.9407594204,1.3028124684707,103.875337711089,103.875337711089
CC7,Mountbatten,蒙巴登,Circle Line,环线,Mountbatten MRT,MOUNTBATTEN MRT STATION (CC7),301,MOUNTBATTEN ROAD,MOUNTBATTEN MRT STATION (CC7),301 MOUNTBATTEN ROAD MOUNTBATTEN MRT STATION (CC7) SINGAPORE 398006,398006,33476.563426869,32058.7418466732,1.30620190525331,103.882528081052,103.882528081052
CC8,Dakota,达科达,Circle Line,环线,Dakota MRT,DAKOTA MRT STATION (CC8),201,OLD AIRPORT ROAD,DAKOTA MRT STATION (CC8),201 OLD AIRPORT ROAD DAKOTA MRT STATION (CC8) SINGAPORE 397973,397973,34204.0252977135,32318.1744557619,1.30854798388121,103.889064718377,103.889064718377
CC9,Paya Lebar,巴耶利峇,Circle Line,环线,Paya Lebar MRT,PAYA LEBAR MRT STATION (CC9),15,PAYA LEBAR ROAD,PAYA LEBAR MRT STATION (CC9),15 PAYA LEBAR ROAD PAYA LEBAR MRT STATION (CC9) SINGAPORE 409049,409049,34559.6916920897,33280.1181892157,1.3172473854035,103.892260753884,103.892260753884
CC10,MacPherson,麦波申,Circle Line,环线,MacPherson MRT,MACPHERSON MRT STATION (DT26),10,CIRCUIT LINK,MACPHERSON MRT STATION (DT26),10 CIRCUIT LINK MACPHERSON MRT STATION (DT26) SINGAPORE 378956,378956,34230.0104828067,34264.5435281098,1.32615024457361,103.889298600376,103.889298600376
CC11,Tai Seng,大成,Circle Line,环线,Tai Seng MRT,TAI SENG MRT STATION (CC11),33,UPPER PAYA LEBAR ROAD,TAI SENG MRT STATION (CC11),33 UPPER PAYA LEBAR ROAD TAI SENG MRT STATION (CC11) SINGAPORE 534803,534803,34128.792347569,35258.74881576,1.33514150139202,103.888389300191,103.888389300191
CC12,Bartley,巴特礼,Circle Line,环线,Bartley MRT,BARTLEY MRT STATION (CC12),90,BARTLEY ROAD,BARTLEY MRT STATION (CC12),90 BARTLEY ROAD BARTLEY MRT STATION (CC12) SINGAPORE 539788,539788,33214.9339675205,36072.5255325548,1.34250117805245,103.880177899184,103.880177899184
CC13,Serangoon,实龙岗,Circle Line,环线,Serangoon MRT,SERANGOON MRT STATION (CC13),21,SERANGOON CENTRAL,SERANGOON MRT STATION (CC13),21 SERANGOON CENTRAL SERANGOON MRT STATION (CC13) SINGAPORE 556082,556082,32390.6852547908,36971.7545485683,1.35063361526525,103.872771660431,103.872771660431
CC14,Lorong Chuan,罗弄泉,Circle Line,环线,Lorong Chuan MRT,LORONG CHUAN MRT STATION (CC14),150,SERANGOON AVENUE 3,LORONG CHUAN MRT STATION (CC14),150 SERANGOON AVENUE 3 LORONG CHUAN MRT STATION (CC14) SINGAPORE 554533,554533,31431.4054671209,37079.9443690311,1.35161217074555,103.864151938651,103.864151938651
CC15,Bishan,碧山,Circle Line,环线,Bishan MRT,BISHAN MRT STATION (CC15),17,BISHAN PLACE,BISHAN MRT STATION (CC15),17 BISHAN PLACE BISHAN MRT STATION (CC15) SINGAPORE 579842,579842,29760.7755471431,37047.1573323701,1.35131580146658,103.84914026532,103.84914026532
CC16,Marymount,玛丽蒙,Circle Line,环线,Marymount MRT,MARYMOUNT MRT STATION (CC16),60,MARYMOUNT ROAD,MARYMOUNT MRT STATION (CC16),60 MARYMOUNT ROAD MARYMOUNT MRT STATION (CC16) SINGAPORE 573993,573993,28679.3687734958,36758.7136478554,1.348707263451,103.839423132332,103.839423132332
CC17,Caldecott,加利谷,Circle Line,环线,Caldecott MRT,CALDECOTT MRT STATION (TE9),1,TOA PAYOH LINK,CALDECOTT MRT STATION (TE9),1 TOA PAYOH LINK CALDECOTT MRT STATION (TE9) SINGAPORE 297608,297608,28761.5758000361,35491.3431366347,1.33724561271722,103.840161782075,103.840161782075
CC19,Botanic Gardens,植物园,Circle Line,环线,Botanic Gardens MRT,BOTANIC GARDENS MRT STATION,100,CLUNY PARK ROAD,BOTANIC GARDENS MRT STATION,100 CLUNY PARK ROAD BOTANIC GARDENS MRT STATION SINGAPORE 257494,257494,26004.2227469468,33848.3595389649,1.32238699517166,103.815385463093,103.815385463093
CC20,Farrer Road,花拉路,Circle Line,环线,Farrer Road MRT,FARRER ROAD MRT STATION (CC20),71,FARRER ROAD,FARRER ROAD MRT STATION (CC20),71 FARRER ROAD FARRER ROAD MRT STATION (CC20) SINGAPORE 268857,268857,25113.2011973979,33301.2602245007,1.31743915158967,103.807379214161,103.807379214161
CC21,Holland Village,荷兰村,Circle Line,环线,Holland Village MRT,HOLLAND VILLAGE MRT STATION (CC21),200,HOLLAND AVENUE,HOLLAND VILLAGE MRT STATION (CC21),200 HOLLAND AVENUE HOLLAND VILLAGE MRT STATION (CC21) SINGAPORE 278995,278995,23891.2152273953,32726.4128267691,1.31224029631595,103.796399122407,103.796399122407
CC22,Buona Vista,波那维斯达,Circle Line,环线,Buona Vista MRT,BUONA VISTA MRT STATION (EW21),100,NORTH BUONA VISTA ROAD,BUONA VISTA MRT STATION (EW21),100 NORTH BUONA VISTA ROAD BUONA VISTA MRT STATION (EW21) SINGAPORE 139345,139345,23207.2578019593,32171.7150982097,1.3072237082044,103.790253514502,103.790253514502
CC23,one-north,纬壹,Circle Line,环线,one-north MRT,ONE-NORTH MRT STATION (CC23),9,AYER RAJAH AVENUE,ONE-NORTH MRT STATION (CC23),9 AYER RAJAH AVENUE ONE-NORTH MRT STATION (CC23) SINGAPORE 138647,138647,22896.0728127016,31346.4080956969,1.29975987493555,103.78745750525,103.78745750525
CC24,Kent Ridge,肯特岗,Circle Line,环线,Kent Ridge MRT,KENT RIDGE MRT STATION (CC24),301,SOUTH BUONA VISTA ROAD,KENT RIDGE MRT STATION (CC24),301 SOUTH BUONA VISTA ROAD KENT RIDGE MRT STATION (CC24) SINGAPORE 118177,118177,22575.0107144611,30657.9332947638,1.29353349887123,103.784572738173,103.784572738173
CC25,Haw Par Villa,虎豹别墅,Circle Line,环线,Haw Par Villa MRT,HAW PAR VILLA MRT STATION (CC25),270,PASIR PANJANG ROAD,HAW PAR VILLA MRT STATION (CC25),270 PASIR PANJANG ROAD HAW PAR VILLA MRT STATION (CC25) SINGAPORE 117396,117396,22261.1431040755,29445.802035436,1.28257135772488,103.781752725064,103.781752725064
CC26,Pasir Panjang,巴西班让,Circle Line,环线,Pasir Panjang MRT,PASIR PANJANG MRT STATION (CC26),119,PASIR PANJANG ROAD,PASIR PANJANG MRT STATION (CC26),119 PASIR PANJANG ROAD PASIR PANJANG MRT STATION (CC26) SINGAPORE 117424,117424,23329.2647148455,28742.7657615561,1.27621352233766,103.791350313288,103.791350313288
CC27,Labrador Park,拉柏多公园,Circle Line,环线,Labrador Park MRT,LABRADOR PARK MRT STATION,701,TELOK BLANGAH ROAD,LABRADOR PARK MRT STATION,701 TELOK BLANGAH ROAD LABRADOR PARK MRT STATION SINGAPORE 109029,109029,24672.1010278082,28317.5716898218,1.27236838626952,103.803416232089,103.803416232089
CC28,Telok Blangah,直落布兰雅,Circle Line,环线,Telok Blangah MRT,TELOK BLANGAH MRT STATION (CC28),463,TELOK BLANGAH ROAD,TELOK BLANGAH MRT STATION (CC28),463 TELOK BLANGAH ROAD TELOK BLANGAH MRT STATION (CC28) SINGAPORE 109028,109028,25378.2908018399,28133.7990515903,1.27070647717762,103.809761611219,103.809761611219
CC29,HarbourFront,港湾,Circle Line,环线,HarbourFront MRT,HARBOURFRONT MRT STATION (NE1 / CC29),81,TELOK BLANGAH ROAD,HARBOURFRONT MRT STATION (NE1 / CC29),81 TELOK BLANGAH ROAD HARBOURFRONT MRT STATION (NE1 / CC29) SINGAPORE 098867,098867,26688.0367021402,27545.8534260485,1.26538938374901,103.821530157095,103.821530157095
CE1,Bayfront,海湾舫,Circle Line Extension,环线延长线,Bayfront MRT,BAYFRONT MRT STATION (DT16 / CE1),11,BAYFRONT AVENUE,BAYFRONT MRT STATION (DT16 / CE1),11 BAYFRONT AVENUE BAYFRONT MRT STATION (DT16 / CE1) SINGAPORE 018957,018957,30867.0092712184,29368.6250332333,1.28187378879209,103.859079764874,103.859079764874
CE2,Marina Bay,滨海湾,Circle Line Extension,环线延长线,Marina Bay MRT,MARINA BAY MRT STATION (NS27),21,PARK STREET,MARINA BAY MRT STATION (NS27),21 PARK STREET MARINA BAY MRT STATION (NS27) SINGAPORE 018925,018925,30367.9547207942,28764.4959340338,1.276410298755,103.854595522263,103.854595522263
DT1,Bukit Panjang,武吉班让,Downtown Line,滨海市区线,Bukit Panjang MRT,BUKIT PANJANG MRT STATION (DT1),950,UPPER BUKIT TIMAH ROAD,BUKIT PANJANG MRT STATION (DT1),950 UPPER BUKIT TIMAH ROAD BUKIT PANJANG MRT STATION (DT1) SINGAPORE 678213,678213,20011.3981217332,40108.6837660205,1.37900211641036,103.761535114929,103.761535114929
DT2,Cashew,凯秀,Downtown Line,滨海市区线,Cashew MRT,CASHEW MRT STATION (DT2),1,CASHEW ROAD,CASHEW MRT STATION (DT2),1 CASHEW ROAD CASHEW MRT STATION (DT2) SINGAPORE 679696,679696,20334.5589111606,39092.8585418891,1.36981544925552,103.76443921414,103.76443921414
DT3,Hillview,山景,Downtown Line,滨海市区线,Hillview MRT,HILLVIEW MRT STATION (DT3),510,UPPER BUKIT TIMAH ROAD,HILLVIEW MRT STATION (DT3),510 UPPER BUKIT TIMAH ROAD HILLVIEW MRT STATION (DT3) SINGAPORE 678211,678211,20666.0675499607,38266.7898455672,1.36234486803558,103.767418254007,103.767418254007
DT5,Beauty World,美世界,Downtown Line,滨海市区线,Beauty World MRT,BEAUTY WORLD MRT STATION (DT5),101,UPPER BUKIT TIMAH ROAD,BEAUTY WORLD MRT STATION (DT5),101 UPPER BUKIT TIMAH ROAD BEAUTY WORLD MRT STATION (DT5) SINGAPORE 588216,588216,21598.1664763764,35931.2358860858,1.34122317558549,103.775794285083,103.775794285083
DT6,King Albert Park,阿尔柏王园,Downtown Line,滨海市区线,King Albert Park MRT,KING ALBERT PARK MRT STATION,2,BLACKMORE DRIVE,KING ALBERT PARK MRT STATION,2 BLACKMORE DRIVE KING ALBERT PARK MRT STATION SINGAPORE 599987,599987,22426.3220593724,35341.8887923621,1.335893496278,103.783235863233,103.783235863233
DT7,Sixth Avenue,第六道,Downtown Line,滨海市区线,Sixth Avenue MRT,SIXTH AVENUE MRT STATION (DT7),777,BUKIT TIMAH ROAD,SIXTH AVENUE MRT STATION (DT7),777 BUKIT TIMAH ROAD SIXTH AVENUE MRT STATION (DT7) SINGAPORE 269784,269784,23947.7493738988,34785.0233010761,1.33085764536226,103.796906838288,103.796906838288
DT8,Tan Kah Kee,陈嘉庚,Downtown Line,滨海市区线,Tan Kah Kee MRT,TAN KAH KEE MRT STATION (DT8),651,BUKIT TIMAH ROAD,TAN KAH KEE MRT STATION (DT8),651 BUKIT TIMAH ROAD TAN KAH KEE MRT STATION (DT8) SINGAPORE 266268,266268,25155.6221095249,34198.8053115103,1.32555623519898,103.807760304729,103.807760304729
DT9,Botanic Gardens,植物园,Downtown Line,滨海市区线,Botanic Gardens MRT,BOTANIC GARDENS MRT STATION,100,CLUNY PARK ROAD,BOTANIC GARDENS MRT STATION,100 CLUNY PARK ROAD BOTANIC GARDENS MRT STATION SINGAPORE 257494,257494,26004.2227469468,33848.3595389649,1.32238699517166,103.815385463093,103.815385463093
DT10,Stevens,史蒂芬,Downtown Line,滨海市区线,Stevens MRT,STEVENS MRT STATION (DT10),92,STEVENS ROAD,STEVENS MRT STATION (DT10),92 STEVENS ROAD STEVENS MRT STATION (DT10) SINGAPORE 257877,257877,27188.2299643802,33591.6608552355,1.32006555750626,103.826024401924,103.826024401924
DT11,Newton,纽顿,Downtown Line,滨海市区线,Newton MRT,NEWTON MRT STATION (NS21),49,SCOTTS ROAD,NEWTON MRT STATION (NS21),49 SCOTTS ROAD NEWTON MRT STATION (NS21) SINGAPORE 228234,228234,28519.2830723543,32735.0770371091,1.3123189224097,103.837984594021,103.837984594021
DT12,Little India,小印度,Downtown Line,滨海市区线,Little India MRT,LITTLE INDIA MRT STATION (NE7),60,BUKIT TIMAH ROAD,LITTLE INDIA MRT STATION (NE7),60 BUKIT TIMAH ROAD LITTLE INDIA MRT STATION (NE7) SINGAPORE 229900,229900,29817.2085683132,32124.850180177,1.30680019696174,103.849647059738,103.849647059738
